Tabela Resultados 1
;Operador ;Diâmetro;Comprimento;Comprimento final
;;(mm);(mm);(mm)
3;"Operador ";"8,40";"50,00";"58,90"
Tempo;Deslocamento;Força;Deformação à tração (Extensômetro)
(s);(mm);(kN);(%)
"329,7000";"5,4949";"17,7928";"0,7813"
"329,7500";"5,4959";"17,7980";"0,7824"
"329,8000";"5,4966";"17,7994";"0,7838"
"329,8500";"5,4973";"17,7960";"0,7848"
"329,9000";"5,4982";"17,7945";"0,7859"
"329,9500";"5,4993";"17,7988";"0,7872"
"330,0000";"5,5000";"17,8019";"0,7885"
"330,0500";"5,5007";"17,7987";"0,7896"
"330,1000";"5,5015";"17,7963";"0,7906"
"330,1500";"5,5025";"17,7996";"0,7920"
"330,2000";"5,5034";"17,8038";"0,7928"
"330,2500";"5,5041";"17,8015";"0,7942"
"330,3000";"5,5048";"17,7987";"0,7952"
"330,3500";"5,5059";"17,8008";"0,7964"
"330,4000";"5,5068";"17,8057";"0,7976"
"330,4500";"5,5075";"17,8052";"0,7990"
"330,5000";"5,5082";"17,8013";"0,7999"
"330,5500";"5,5092";"17,8018";"0,8010"
"330,6000";"5,5102";"17,8072";"0,8025"
"330,6500";"5,5109";"17,8076";"0,8035"
"330,7000";"5,5116";"17,8039";"0,8049"
"330,7500";"5,5125";"17,8031";"0,8057"
"330,8000";"5,5135";"17,8082";"0,8071"
"330,8500";"5,5142";"17,8094";"0,8084"
"330,9000";"5,5149";"17,8059";"0,8095"
"330,9500";"5,5157";"17,8035";"0,8105"
"331,0000";"5,5168";"17,8076";"0,8118"
"331,0500";"5,5176";"17,8108";"0,8132"
"331,1000";"5,5182";"17,8071";"0,8142"
"331,1500";"5,5190";"17,8042";"0,8154"
"331,2000";"5,5200";"17,8063";"0,8164"
"331,2500";"5,5209";"17,8113";"0,8179"
"331,3000";"5,5216";"17,8099";"0,8189"
"331,3500";"5,5223";"17,8073";"0,8200"
"331,4000";"5,5233";"17,8081";"0,8212"
"331,4500";"5,5242";"17,8131";"0,8227"
"331,5000";"5,5249";"17,8128";"0,8237"
"331,5500";"5,5256";"17,8085";"0,8248"
"331,6000";"5,5266";"17,8077";"0,8259"
"331,6500";"5,5276";"17,8128";"0,8272"
"331,7000";"5,5284";"17,8154";"0,8286"
"331,7500";"5,5290";"17,8124";"0,8293"
"331,8000";"5,5299";"17,8111";"0,8309"
"331,8500";"5,5309";"17,8155";"0,8318"
"331,9000";"5,5317";"17,8182";"0,8333"
"331,9500";"5,5324";"17,8147";"0,8342"
"332,0000";"5,5332";"17,8119";"0,8354"
"332,0500";"5,5343";"17,8152";"0,8365"
"332,1000";"5,5351";"17,8187";"0,8381"
"332,1500";"5,5358";"17,8167";"0,8392"
"332,2000";"5,5365";"17,8140";"0,8403"
"332,2500";"5,5375";"17,8162";"0,8415"
"332,3000";"5,5384";"17,8203";"0,8426"
"332,3500";"5,5392";"17,8187";"0,8441"
"332,4000";"5,5399";"17,8154";"0,8449"
"332,4500";"5,5409";"17,8157";"0,8462"
"332,5000";"5,5419";"17,8211";"0,8474"
"332,5500";"5,5425";"17,8211";"0,8489"
"332,6000";"5,5433";"17,8175";"0,8501"
"332,6500";"5,5442";"17,8166";"0,8511"
"332,7000";"5,5452";"17,8216";"0,8524"
"332,7500";"5,5459";"17,8232";"0,8536"
"332,8000";"5,5466";"17,8197";"0,8552"
"332,8500";"5,5474";"17,8178";"0,8559"
"332,9000";"5,5485";"17,8219";"0,8573"
"332,9500";"5,5492";"17,8249";"0,8585"
"333,0000";"5,5499";"17,8216";"0,8600"
"333,0500";"5,5507";"17,8182";"0,8606"
"333,1000";"5,5517";"17,8207";"0,8620"
"333,1500";"5,5526";"17,8254";"0,8637"
"333,2000";"5,5533";"17,8243";"0,8653"
"333,2500";"5,5540";"17,8212";"0,8667"
"333,3000";"5,5550";"17,8214";"0,8679"
"333,3500";"5,5559";"17,8264";"0,8692"
"333,4000";"5,5566";"17,8259";"0,8703"
"333,4500";"5,5573";"17,8219";"0,8716"
"333,5000";"5,5582";"17,8213";"0,8723"
"333,5500";"5,5592";"17,8271";"0,8741"
"333,6000";"5,5600";"17,8294";"0,8752"
"333,6500";"5,5607";"17,8258";"0,8764"
"333,7000";"5,5616";"17,8243";"0,8774"
"333,7500";"5,5626";"17,8290";"0,8787"
"333,8000";"5,5634";"17,8319";"0,8801"
"333,8500";"5,5640";"17,8287";"0,8812"
"333,9000";"5,5649";"17,8265";"0,8826"
"333,9500";"5,5659";"17,8300";"0,8836"
"334,0000";"5,5667";"17,8341";"0,8853"
"334,0500";"5,5674";"17,8312";"0,8861"
"334,1000";"5,5682";"17,8287";"0,8874"
"334,1500";"5,5693";"17,8315";"0,8884"
"334,2000";"5,5701";"17,8363";"0,8900"
"334,2500";"5,5708";"17,8342";"0,8911"
"334,3000";"5,5715";"17,8303";"0,8922"
"334,3500";"5,5725";"17,8313";"0,8932"
"334,4000";"5,5734";"17,8364";"0,8948"
"334,4500";"5,5742";"17,8362";"0,8962"
"334,5000";"5,5748";"17,8321";"0,8972"
"334,5500";"5,5758";"17,8318";"0,8985"
"334,6000";"5,5768";"17,8378";"0,8996"
"334,6500";"5,5775";"17,8388";"0,9010"
"334,7000";"5,5782";"17,8347";"0,9020"
"334,7500";"5,5791";"17,8333";"0,9032"
"334,8000";"5,5801";"17,8376";"0,9044"
"334,8500";"5,5809";"17,8404";"0,9057"
"334,9000";"5,5815";"17,8362";"0,9070"
"334,9500";"5,5823";"17,8338";"0,9083"
"335,0000";"5,5834";"17,8372";"0,9096"
"335,0500";"5,5843";"17,8425";"0,9106"
"335,1000";"5,5849";"17,8402";"0,9123"
"335,1500";"5,5857";"17,8372";"0,9132"
"335,2000";"5,5867";"17,8381";"0,9143"
"335,2500";"5,5876";"17,8432";"0,9155"
"335,3000";"5,5882";"17,8416";"0,9169"
"335,3500";"5,5890";"17,8380";"0,9179"
"335,4000";"5,5899";"17,8378";"0,9194"
"335,4500";"5,5909";"17,8438";"0,9207"
"335,5000";"5,5916";"17,8448";"0,9220"
"335,5500";"5,5923";"17,8406";"0,9233"
"335,6000";"5,5932";"17,8397";"0,9243"
"335,6500";"5,5943";"17,8447";"0,9258"
"335,7000";"5,5950";"17,8472";"0,9269"
"335,7500";"5,5957";"17,8437";"0,9281"
"335,8000";"5,5965";"17,8410";"0,9290"
"335,8500";"5,5976";"17,8447";"0,9305"
"335,9000";"5,5984";"17,8491";"0,9319"
"335,9500";"5,5991";"17,8469";"0,9331"
"336,0000";"5,5999";"17,8444";"0,9343"
"336,0500";"5,6009";"17,8474";"0,9357"
"336,1000";"5,6018";"17,8516";"0,9371"
"336,1500";"5,6024";"17,8488";"0,9380"
"336,2000";"5,6032";"17,8452";"0,9396"
"336,2500";"5,6043";"17,8473";"0,9406"
"336,3000";"5,6052";"17,8523";"0,9421"
"336,3500";"5,6058";"17,8509";"0,9431"
"336,4000";"5,6065";"17,8473";"0,9443"
"336,4500";"5,6075";"17,8482";"0,9457"
"336,5000";"5,6085";"17,8520";"0,9471"
"336,5500";"5,6092";"17,8521";"0,9483"
"336,6000";"5,6098";"17,8472";"0,9494"
"336,6500";"5,6107";"17,8460";"0,9506"
"336,7000";"5,6118";"17,8509";"0,9518"
"336,7500";"5,6125";"17,8531";"0,9534"
"336,8000";"5,6131";"17,8491";"0,9544"
"336,8500";"5,6140";"17,8472";"0,9557"
"336,9000";"5,6151";"17,8513";"0,9569"
"336,9500";"5,6159";"17,8561";"0,9584"
"337,0000";"5,6165";"17,8525";"0,9596"
"337,0500";"5,6173";"17,8489";"0,9608"
"337,1000";"5,6184";"17,8520";"0,9621"
"337,1500";"5,6193";"17,8570";"0,9631"
"337,2000";"5,6199";"17,8551";"0,9646"
"337,2500";"5,6206";"17,8512";"0,9656"
"337,3000";"5,6217";"17,8531";"0,9673"
"337,3500";"5,6227";"17,8594";"0,9684"
"337,4000";"5,6233";"17,8587";"0,9697"
"337,4500";"5,6240";"17,8547";"0,9709"
"337,5000";"5,6249";"17,8539";"0,9721"
"337,5500";"5,6260";"17,8594";"0,9734"
"337,6000";"5,6266";"17,8602";"0,9748"
"337,6500";"5,6273";"17,8561";"0,9760"
"337,7000";"5,6282";"17,8541";"0,9770"
"337,7500";"5,6293";"17,8599";"0,9786"
"337,8000";"5,6301";"17,8637";"0,9797"
"337,8500";"5,6308";"17,8594";"0,9812"
"337,9000";"5,6316";"17,8577";"0,9821"
"337,9500";"5,6326";"17,8613";"0,9838"
"338,0000";"5,6335";"17,8643";"0,9849"
"338,0500";"5,6341";"17,8610";"0,9863"
"338,1000";"5,6349";"17,8578";"0,9872"
"338,1500";"5,6359";"17,8608";"0,9887"
"338,2000";"5,6368";"17,8667";"0,9900"
"338,2500";"5,6375";"17,8647";"0,9913"
"338,3000";"5,6383";"17,8611";"0,9926"
"338,3500";"5,6393";"17,8624";"0,9938"
"338,4000";"5,6402";"17,8677";"0,9953"
"338,4500";"5,6409";"17,8662";"0,9963"
"338,5000";"5,6415";"17,8615";"0,9979"
"338,5500";"5,6425";"17,8617";"0,9988"
"338,6000";"5,6434";"17,8661";"1,0005"
"338,6500";"5,6442";"17,8670";"1,0018"
"338,7000";"5,6448";"17,8632";"1,0027"
"338,7500";"5,6457";"17,8624";"1,0040"
"338,8000";"5,6468";"17,8667";"1,0052"
"338,8500";"5,6475";"17,8703";"1,0068"
"338,9000";"5,6481";"17,8660";"1,0079"
"338,9500";"5,6490";"17,8636";"1,0092"
"339,0000";"5,6500";"17,8661";"1,0103"
"339,0500";"5,6508";"17,8709";"1,0118"
"339,1000";"5,6515";"17,8685";"1,0128"
"339,1500";"5,6523";"17,8656";"1,0143"
"339,2000";"5,6534";"17,8681";"1,0154"
"339,2500";"5,6543";"17,8730";"1,0170"
"339,3000";"5,6549";"17,8719";"1,0181"
"339,3500";"5,6556";"17,8680";"1,0193"
"339,4000";"5,6566";"17,8688";"1,0206"
"339,4500";"5,6577";"17,8747";"1,0220"
"339,5000";"5,6583";"17,8744";"1,0234"
"339,5500";"5,6590";"17,8704";"1,0245"
"339,6000";"5,6600";"17,8704";"1,0259"
"339,6500";"5,6610";"17,8762";"1,0273"
"339,7000";"5,6617";"17,8773";"1,0287"
"339,7500";"5,6624";"17,8737";"1,0297"
"339,8000";"5,6632";"17,8716";"1,0310"
"339,8500";"5,6643";"17,8756";"1,0323"
"339,9000";"5,6651";"17,8786";"1,0338"
"339,9500";"5,6657";"17,8751";"1,0351"
"340,0000";"5,6666";"17,8721";"1,0362"
"340,0500";"5,6676";"17,8755";"1,0377"
"340,1000";"5,6685";"17,8804";"1,0388"
"340,1500";"5,6691";"17,8776";"1,0405"
"340,2000";"5,6699";"17,8743";"1,0414"
"340,2500";"5,6709";"17,8747";"1,0429"
"340,3000";"5,6718";"17,8791";"1,0441"
"340,3500";"5,6724";"17,8780";"1,0456"
"340,4000";"5,6732";"17,8743";"1,0466"
"340,4500";"5,6741";"17,8735";"1,0478"
"340,5000";"5,6751";"17,8798";"1,0494"
"340,5500";"5,6759";"17,8812";"1,0508"
"340,6000";"5,6765";"17,8776";"1,0519"
"340,6500";"5,6775";"17,8769";"1,0529"
"340,7000";"5,6784";"17,8811";"1,0546"
"340,7500";"5,6792";"17,8826";"1,0560"
"340,8000";"5,6798";"17,8788";"1,0573"
"340,8500";"5,6806";"17,8759";"1,0583"
"340,9000";"5,6817";"17,8794";"1,0597"
"340,9500";"5,6825";"17,8839";"1,0609"
"341,0000";"5,6832";"17,8819";"1,0625"
"341,0500";"5,6840";"17,8795";"1,0637"
"341,1000";"5,6850";"17,8817";"1,0648"
"341,1500";"5,6859";"17,8864";"1,0666"
"341,2000";"5,6866";"17,8841";"1,0677"
"341,2500";"5,6873";"17,8807";"1,0690"
"341,3000";"5,6883";"17,8815";"1,0699"
"341,3500";"5,6892";"17,8863";"1,0716"
"341,4000";"5,6900";"17,8867";"1,0727"
"341,4500";"5,6907";"17,8834";"1,0741"
"341,5000";"5,6916";"17,8834";"1,0754"
"341,5500";"5,6927";"17,8888";"1,0770"
"341,6000";"5,6934";"17,8904";"1,0784"
"341,6500";"5,6941";"17,8865";"1,0796"
"341,7000";"5,6950";"17,8853";"1,0809"
"341,7500";"5,6960";"17,8894";"1,0821"
"341,8000";"5,6967";"17,8914";"1,0836"
"341,8500";"5,6974";"17,8880";"1,0846"
"341,9000";"5,6982";"17,8859";"1,0860"
"341,9500";"5,6993";"17,8897";"1,0872"
"342,0000";"5,7001";"17,8927";"1,0890"
"342,0500";"5,7008";"17,8899";"1,0898"
"342,1000";"5,7015";"17,8868";"1,0913"
"342,1500";"5,7025";"17,8883";"1,0927"
"342,2000";"5,7035";"17,8936";"1,0940"
"342,2500";"5,7041";"17,8921";"1,0955"
"342,3000";"5,7048";"17,8880";"1,0967"
"342,3500";"5,7057";"17,8882";"1,0979"
"342,4000";"5,7068";"17,8935";"1,0992"
"342,4220";"5,7071";"17,8946";"1,1000"
"342,4240";"5,7071";"17,8946";"1,1000"
"342,4740";"5,7078";"17,8933";"1,1000"
"342,5240";"5,7080";"17,8847";"1,1000"
"342,5740";"5,7080";"17,8704";"1,1000"
"342,6240";"5,7080";"17,8549";"1,1000"
"342,6740";"5,7080";"17,8414";"1,1000"
"342,7240";"5,7080";"17,8281";"1,1000"
"342,7740";"5,7080";"17,8157";"1,1000"
"342,8240";"5,7080";"17,8053";"1,1000"
"342,8740";"5,7080";"17,7949";"1,1000"
"342,9240";"5,7080";"17,7856";"1,1000"
"342,9740";"5,7079";"17,7756";"1,1000"
"343,0240";"5,7079";"17,7671";"1,1000"
"343,0740";"5,7079";"17,7591";"1,1000"
"343,1240";"5,7079";"17,7512";"1,1000"
"343,1740";"5,7079";"17,7438";"1,1000"
"343,2240";"5,7079";"17,7367";"1,1000"
"343,2740";"5,7078";"17,7298";"1,1000"
"343,3240";"5,7078";"17,7231";"1,1000"
"343,3740";"5,7077";"17,7168";"1,1000"
"343,4240";"5,7077";"17,7109";"1,1000"
"343,4740";"5,7077";"17,7049";"1,1000"
"343,5240";"5,7077";"17,6990";"1,1000"
"343,5740";"5,7076";"17,6933";"1,1000"
"343,6240";"5,7076";"17,6885";"1,1000"
"343,6740";"5,7076";"17,6831";"1,1000"
"343,7240";"5,7076";"17,6782";"1,1000"
"343,7740";"5,7075";"17,6730";"1,1000"
"343,8240";"5,7075";"17,6686";"1,1000"
"343,8740";"5,7075";"17,6640";"1,1000"
"343,9240";"5,7074";"17,6599";"1,1000"
"343,9740";"5,7074";"17,6552";"1,1000"
"344,0240";"5,7074";"17,6512";"1,1000"
"344,0740";"5,7074";"17,6471";"1,1000"
"344,1240";"5,7074";"17,6431";"1,1000"
"344,1740";"5,7074";"17,6393";"1,1000"
"344,2240";"5,7074";"17,6352";"1,1000"
"344,2740";"5,7074";"17,6317";"1,1000"
"344,3240";"5,7074";"17,6281";"1,1000"
"344,3740";"5,7074";"17,6250";"1,1000"
"344,4240";"5,7074";"17,6215";"1,1000"
"344,4740";"5,7074";"17,6182";"1,1000"
"344,5240";"5,7074";"17,6134";"1,1000"
"344,5740";"5,7074";"17,6098";"1,1000"
"344,6240";"5,7074";"17,6072";"1,1000"
"344,6740";"5,7074";"17,6042";"1,1000"
"344,7240";"5,7074";"17,6009";"1,1000"
"344,7740";"5,7074";"17,5985";"1,1000"
"344,8240";"5,7074";"17,5949";"1,1000"
"344,8740";"5,7074";"17,5923";"1,1000"
"344,9240";"5,7074";"17,5895";"1,1000"
"344,9740";"5,7074";"17,5868";"1,1000"
"345,0240";"5,7074";"17,5841";"1,1000"
"345,0740";"5,7074";"17,5807";"1,1000"
"345,1240";"5,7074";"17,5787";"1,1000"
"345,1740";"5,7074";"17,5761";"1,1000"
"345,2240";"5,7074";"17,5735";"1,1000"
"345,2740";"5,7074";"17,5712";"1,1000"
"345,3240";"5,7074";"17,5683";"1,1000"
"345,3740";"5,7074";"17,5661";"1,1000"
"345,4240";"5,7074";"17,5640";"1,1000"
"345,4740";"5,7074";"17,5619";"1,1000"
"345,5240";"5,7074";"17,5589";"1,1000"
"345,5740";"5,7074";"17,5568";"1,1000"
"345,6240";"5,7074";"17,5547";"1,1000"
"345,6740";"5,7074";"17,5526";"1,1000"
"345,7240";"5,7074";"17,5504";"1,1000"
"345,7740";"5,7074";"17,5480";"1,1000"
"345,8240";"5,7074";"17,5459";"1,1000"
"345,8740";"5,7074";"17,5440";"1,1000"
"345,9240";"5,7074";"17,5418";"1,1000"
"345,9740";"5,7074";"17,5400";"1,1000"
"346,0240";"5,7074";"17,5380";"1,1000"
"346,0740";"5,7074";"17,5358";"1,1000"
"346,1240";"5,7074";"17,5339";"1,1000"
"346,1740";"5,7074";"17,5320";"1,1000"
"346,2240";"5,7074";"17,5297";"1,1000"
"346,2740";"5,7074";"17,5284";"1,1000"
"346,3240";"5,7074";"17,5262";"1,1000"
"346,3740";"5,7074";"17,5241";"1,1000"
"346,4240";"5,7074";"17,5228";"1,1000"
"346,4740";"5,7074";"17,5212";"1,1000"
"346,5240";"5,7074";"17,5190";"1,1000"
"346,5740";"5,7074";"17,5172";"1,1000"
"346,6240";"5,7074";"17,5154";"1,1000"
"346,6740";"5,7074";"17,5141";"1,1000"
"346,7240";"5,7074";"17,5120";"1,1000"
"346,7740";"5,7074";"17,5103";"1,1000"
"346,8240";"5,7074";"17,5083";"1,1000"
"346,8740";"5,7074";"17,5068";"1,1000"
"346,9240";"5,7074";"17,5052";"1,1000"
"346,9740";"5,7074";"17,5037";"1,1000"
"347,0240";"5,7074";"17,5021";"1,1000"
"347,0740";"5,7074";"17,5004";"1,1000"
"347,1240";"5,7074";"17,4986";"1,1000"
"347,1740";"5,7074";"17,4971";"1,1000"
"347,2240";"5,7074";"17,4960";"1,1000"
"347,2740";"5,7074";"17,4939";"1,1000"
"347,3240";"5,7074";"17,4925";"1,1000"
"347,3740";"5,7074";"17,4910";"1,1000"
"347,4240";"5,7074";"17,4894";"1,1000"
"347,4740";"5,7074";"17,4887";"1,1000"
"347,5240";"5,7074";"17,4864";"1,1000"
"347,5740";"5,7073";"17,4851";"1,1000"
"347,6240";"5,7073";"17,4837";"1,1000"
"347,6740";"5,7073";"17,4823";"1,1000"
"347,7240";"5,7073";"17,4808";"1,1000"
"347,7740";"5,7073";"17,4795";"1,1000"
"347,8240";"5,7073";"17,4780";"1,1000"
"347,8740";"5,7073";"17,4764";"1,1000"
"347,9240";"5,7073";"17,4759";"1,1000"
"347,9740";"5,7073";"17,4744";"1,1000"
"348,0240";"5,7073";"17,4728";"1,1000"
"348,0740";"5,7073";"17,4715";"1,1000"
"348,1240";"5,7073";"17,4701";"1,1000"
"348,1740";"5,7073";"17,4688";"1,1000"
"348,2240";"5,7073";"17,4673";"1,1000"
"348,2740";"5,7073";"17,4662";"1,1000"
"348,3240";"5,7073";"17,4647";"1,1000"
"348,3740";"5,7073";"17,4638";"1,1000"
"348,4240";"5,7073";"17,4624";"1,1000"
"348,4740";"5,7073";"17,4609";"1,1000"
"348,5240";"5,7073";"17,4588";"1,1000"
"348,5740";"5,7073";"17,4575";"1,1000"
"348,6240";"5,7073";"17,4561";"1,1000"
"348,6740";"5,7073";"17,4550";"1,1000"
"348,7240";"5,7073";"17,4539";"1,1000"
"348,7740";"5,7073";"17,4530";"1,1000"
"348,8240";"5,7073";"17,4513";"1,1000"
"348,8740";"5,7073";"17,4505";"1,1000"
"348,9240";"5,7073";"17,4492";"1,1000"
"348,9740";"5,7073";"17,4480";"1,1000"
"349,0240";"5,7073";"17,4463";"1,1000"
"349,0740";"5,7073";"17,4451";"1,1000"
"349,1240";"5,7073";"17,4443";"1,1000"
"349,1740";"5,7073";"17,4437";"1,1000"
"349,2240";"5,7073";"17,4421";"1,1000"
"349,2740";"5,7073";"17,4413";"1,1000"
"349,3240";"5,7073";"17,4401";"1,1000"
"349,3740";"5,7073";"17,4395";"1,1000"
"349,4240";"5,7073";"17,4380";"1,1000"
"349,4740";"5,7073";"17,4372";"1,1000"
"349,5240";"5,7073";"17,4359";"1,1000"
"349,5740";"5,7073";"17,4351";"1,1000"
"349,6240";"5,7073";"17,4333";"1,1000"
"349,6740";"5,7073";"17,4327";"1,1000"
"349,7240";"5,7073";"17,4315";"1,1000"
"349,7740";"5,7073";"17,4304";"1,1000"
"349,8240";"5,7073";"17,4291";"1,1000"
"349,8740";"5,7073";"17,4287";"1,1000"
"349,9240";"5,7073";"17,4274";"1,1000"
"349,9740";"5,7073";"17,4264";"1,1000"
"350,0240";"5,7073";"17,4253";"1,1000"
"350,0740";"5,7073";"17,4244";"1,1000"
"350,1240";"5,7073";"17,4235";"1,1000"
"350,1740";"5,7073";"17,4226";"1,1000"
"350,2240";"5,7073";"17,4214";"1,1000"
"350,2740";"5,7073";"17,4208";"1,1000"
"350,3240";"5,7073";"17,4196";"1,1000"
"350,3740";"5,7073";"17,4187";"1,1000"
"350,4240";"5,7073";"17,4180";"1,1000"
"350,4740";"5,7073";"17,4171";"1,1000"
"350,5240";"5,7073";"17,4159";"1,1000"
"350,5740";"5,7073";"17,4151";"1,1000"
"350,6240";"5,7073";"17,4139";"1,1000"
"350,6740";"5,7073";"17,4132";"1,1000"
"350,7240";"5,7073";"17,4121";"1,1000"
"350,7740";"5,7073";"17,4109";"1,1000"
"350,8240";"5,7073";"17,4103";"1,1000"
"350,8740";"5,7073";"17,4098";"1,1000"
"350,9240";"5,7073";"17,4085";"1,1000"
"350,9740";"5,7073";"17,4073";"1,1000"
"351,0240";"5,7073";"17,4070";"1,1000"
"351,0740";"5,7073";"17,4059";"1,1000"
"351,1240";"5,7073";"17,4047";"1,1000"
"351,1740";"5,7073";"17,4040";"1,1000"
"351,2240";"5,7073";"17,4030";"1,1000"
"351,2740";"5,7073";"17,4019";"1,1000"
"351,3240";"5,7073";"17,4011";"1,1000"
"351,3740";"5,7073";"17,4005";"1,1000"
"351,4240";"5,7073";"17,3995";"1,1000"
"351,4740";"5,7073";"17,3991";"1,1000"
"351,5240";"5,7073";"17,3986";"1,1000"
"351,5740";"5,7073";"17,3972";"1,1000"
"351,6240";"5,7073";"17,3963";"1,1000"
"351,6740";"5,7073";"17,3953";"1,1000"
"351,7240";"5,7073";"17,3947";"1,1000"
"351,7740";"5,7073";"17,3938";"1,1000"
"351,8240";"5,7073";"17,3927";"1,1000"
"351,8740";"5,7073";"17,3919";"1,1000"
"351,9240";"5,7073";"17,3918";"1,1000"
"351,9740";"5,7073";"17,3904";"1,1000"
"352,0240";"5,7073";"17,3894";"1,1000"
"352,0740";"5,7073";"17,3887";"1,1000"
"352,1240";"5,7073";"17,3879";"1,1000"
"352,1740";"5,7073";"17,3873";"1,1000"
"352,2240";"5,7073";"17,3864";"1,1000"
"352,2740";"5,7073";"17,3854";"1,1000"
"352,3240";"5,7073";"17,3849";"1,1000"
"352,3740";"5,7073";"17,3835";"1,1000"
"352,4240";"5,7073";"17,3829";"1,1000"
"352,4740";"5,7073";"17,3816";"1,1000"
"352,5240";"5,7073";"17,3813";"1,1000"
"352,5740";"5,7073";"17,3810";"1,1000"
"352,6240";"5,7073";"17,3798";"1,1000"
"352,6740";"5,7073";"17,3790";"1,1000"
"352,7240";"5,7073";"17,3783";"1,1000"
"352,7740";"5,7073";"17,3772";"1,1000"
"352,8240";"5,7073";"17,3766";"1,1000"
"352,8740";"5,7073";"17,3759";"1,1000"
"352,9240";"5,7073";"17,3752";"1,1000"
"352,9740";"5,7073";"17,3744";"1,1000"
"353,0240";"5,7073";"17,3740";"1,1000"
"353,0740";"5,7073";"17,3730";"1,1000"
"353,1240";"5,7073";"17,3729";"1,1000"
"353,1740";"5,7073";"17,3720";"1,1000"
"353,2240";"5,7073";"17,3709";"1,1000"
"353,2740";"5,7073";"17,3705";"1,1000"
"353,3240";"5,7073";"17,3685";"1,1000"
"353,3740";"5,7073";"17,3678";"1,1000"
"353,4240";"5,7073";"17,3673";"1,1000"
"353,4740";"5,7073";"17,3665";"1,1000"
"353,5240";"5,7073";"17,3660";"1,1000"
"353,5740";"5,7073";"17,3652";"1,1000"
"353,6240";"5,7073";"17,3640";"1,1000"
"353,6740";"5,7073";"17,3637";"1,1000"
"353,7240";"5,7073";"17,3636";"1,1000"
"353,7740";"5,7073";"17,3624";"1,1000"
"353,8240";"5,7073";"17,3619";"1,1000"
"353,8740";"5,7073";"17,3611";"1,1000"
"353,9240";"5,7073";"17,3606";"1,1000"
"353,9740";"5,7073";"17,3601";"1,1000"
"354,0240";"5,7073";"17,3590";"1,1000"
"354,0740";"5,7073";"17,3586";"1,1000"
"354,1240";"5,7073";"17,3578";"1,1000"
"354,1740";"5,7073";"17,3575";"1,1000"
"354,2240";"5,7073";"17,3563";"1,1000"
"354,2740";"5,7073";"17,3557";"1,1000"
"354,3240";"5,7073";"17,3550";"1,1000"
"354,3740";"5,7073";"17,3544";"1,1000"
"354,4240";"5,7073";"17,3537";"1,1000"
"354,4740";"5,7073";"17,3528";"1,1000"
"354,5240";"5,7073";"17,3524";"1,1000"
"354,5740";"5,7073";"17,3520";"1,1000"
"354,6240";"5,7073";"17,3506";"1,1000"
"354,6740";"5,7073";"17,3506";"1,1000"
"354,7240";"5,7073";"17,3498";"1,1000"
"354,7740";"5,7073";"17,3495";"1,1000"
"354,8240";"5,7073";"17,3482";"1,1000"
"354,8740";"5,7073";"17,3477";"1,1000"
"354,9240";"5,7073";"17,3472";"1,1000"
"354,9740";"5,7073";"17,3468";"1,1000"
"355,0240";"5,7073";"17,3457";"1,1000"
"355,0740";"5,7073";"17,3451";"1,1000"
"355,1240";"5,7073";"17,3441";"1,1000"
"355,1740";"5,7073";"17,3440";"1,1000"
"355,2240";"5,7073";"17,3436";"1,1000"
"355,2740";"5,7073";"17,3419";"1,1000"
"355,3240";"5,7073";"17,3416";"1,1000"
"355,3740";"5,7073";"17,3408";"1,1000"
"355,4240";"5,7073";"17,3403";"1,1000"
"355,4740";"5,7073";"17,3399";"1,1000"
"355,5240";"5,7073";"17,3392";"1,1000"
"355,5740";"5,7073";"17,3380";"1,1000"
"355,6240";"5,7073";"17,3383";"1,1000"
"355,6740";"5,7073";"17,3376";"1,1000"
"355,7240";"5,7073";"17,3376";"1,1000"
"355,7740";"5,7073";"17,3361";"1,1000"
"355,8240";"5,7073";"17,3355";"1,1000"
"355,8740";"5,7073";"17,3351";"1,1000"
"355,9240";"5,7073";"17,3349";"1,1000"
"355,9740";"5,7073";"17,3335";"1,1000"
"356,0240";"5,7073";"17,3332";"1,1000"
"356,0740";"5,7073";"17,3330";"1,1000"
"356,1240";"5,7073";"17,3321";"1,1000"
"356,1740";"5,7073";"17,3321";"1,1000"
"356,2240";"5,7073";"17,3308";"1,1000"
"356,2740";"5,7073";"17,3299";"1,1000"
"356,3240";"5,7073";"17,3289";"1,1000"
"356,3740";"5,7073";"17,3285";"1,1000"
"356,4240";"5,7073";"17,3282";"1,1000"
"356,4740";"5,7073";"17,3275";"1,1000"
"356,5240";"5,7073";"17,3270";"1,1000"
"356,5740";"5,7073";"17,3263";"1,1000"
"356,6240";"5,7073";"17,3257";"1,1000"
"356,6740";"5,7073";"17,3247";"1,1000"
"356,7240";"5,7073";"17,3244";"1,1000"
"356,7740";"5,7073";"17,3239";"1,1000"
"356,8240";"5,7073";"17,3233";"1,1000"
"356,8740";"5,7073";"17,3224";"1,1000"
"356,9240";"5,7073";"17,3223";"1,1000"
"356,9740";"5,7073";"17,3222";"1,1000"
"357,0240";"5,7073";"17,3212";"1,1000"
"357,0740";"5,7073";"17,3207";"1,1000"
"357,1240";"5,7073";"17,3200";"1,1000"
"357,1740";"5,7073";"17,3197";"1,1000"
"357,2240";"5,7073";"17,3193";"1,1000"
"357,2740";"5,7073";"17,3186";"1,1000"
"357,3240";"5,7073";"17,3181";"1,1000"
