Tabela Resultados 1
;Operador ;Diâmetro;Comprimento;Comprimento final
;;(mm);(mm);(mm)
2;"Operador ";"8,30";"50,00";"65,10"
Tempo;Deslocamento;Força;Deformação à tração (Extensômetro)
(s);(mm);(kN);(%)
"157,5500";"2,6259";"11,8320";"0,0986"
"157,6000";"2,6267";"11,8321";"0,0982"
"157,6500";"2,6277";"11,8406";"0,0986"
"157,7000";"2,6286";"11,8508";"0,0984"
"157,7500";"2,6292";"11,8484";"0,0985"
"157,8000";"2,6299";"11,8465";"0,0984"
"157,8500";"2,6310";"11,8529";"0,0985"
"157,9000";"2,6319";"11,8660";"0,0986"
"157,9500";"2,6326";"11,8679";"0,0986"
"158,0000";"2,6333";"11,8666";"0,0988"
"158,0500";"2,6343";"11,8715";"0,0986"
"158,1000";"2,6352";"11,8842";"0,0988"
"158,1500";"2,6359";"11,8874";"0,0989"
"158,2000";"2,6366";"11,8836";"0,0987"
"158,2500";"2,6375";"11,8858";"0,0989"
"158,3000";"2,6386";"11,8976";"0,0990"
"158,3500";"2,6393";"11,9045";"0,0993"
"158,4000";"2,6399";"11,9011";"0,0989"
"158,4500";"2,6408";"11,9014";"0,0992"
"158,5000";"2,6419";"11,9133";"0,0989"
"158,5500";"2,6427";"11,9244";"0,0993"
"158,6000";"2,6433";"11,9221";"0,0991"
"158,6500";"2,6441";"11,9210";"0,0992"
"158,7000";"2,6451";"11,9288";"0,0993"
"158,7500";"2,6460";"11,9408";"0,0992"
"158,8000";"2,6466";"11,9405";"0,0995"
"158,8500";"2,6473";"11,9381";"0,0993"
"158,9000";"2,6484";"11,9446";"0,0994"
"158,9500";"2,6494";"11,9588";"0,0997"
"159,0000";"2,6500";"11,9606";"0,0997"
"159,0500";"2,6507";"11,9577";"0,0998"
"159,1000";"2,6517";"11,9610";"0,0995"
"159,1500";"2,6527";"11,9746";"0,0998"
"159,2000";"2,6534";"11,9806";"0,0995"
"159,2500";"2,6541";"11,9776";"0,0997"
"159,3000";"2,6549";"11,9783";"0,0996"
"159,3500";"2,6561";"11,9911";"0,0998"
"159,4000";"2,6569";"11,9997";"0,0998"
"159,4500";"2,6575";"11,9980";"0,0999"
"159,5000";"2,6584";"11,9990";"0,1000"
"159,5500";"2,6594";"12,0089";"0,0998"
"159,6000";"2,6602";"12,0172";"0,1002"
"159,6500";"2,6608";"12,0161";"0,0999"
"159,7000";"2,6617";"12,0148";"0,1000"
"159,7500";"2,6627";"12,0227";"0,1000"
"159,8000";"2,6636";"12,0354";"0,1002"
"159,8500";"2,6642";"12,0363";"0,1004"
"159,9000";"2,6650";"12,0340";"0,1001"
"159,9500";"2,6660";"12,0390";"0,1002"
"160,0000";"2,6669";"12,0518";"0,1003"
"160,0500";"2,6676";"12,0540";"0,1003"
"160,1000";"2,6682";"12,0518";"0,1003"
"160,1500";"2,6692";"12,0532";"0,1005"
"160,2000";"2,6702";"12,0651";"0,1003"
"160,2500";"2,6709";"12,0713";"0,1005"
"160,3000";"2,6716";"12,0691";"0,1006"
"160,3500";"2,6725";"12,0702";"0,1007"
"160,4000";"2,6735";"12,0818";"0,1006"
"160,4500";"2,6743";"12,0905";"0,1006"
"160,5000";"2,6749";"12,0893";"0,1007"
"160,5500";"2,6757";"12,0880";"0,1006"
"160,6000";"2,6768";"12,0973";"0,1009"
"160,6500";"2,6776";"12,1089";"0,1010"
"160,7000";"2,6783";"12,1093";"0,1007"
"160,7500";"2,6791";"12,1080";"0,1008"
"160,8000";"2,6801";"12,1150";"0,1011"
"160,8500";"2,6810";"12,1274";"0,1013"
"160,9000";"2,6817";"12,1275";"0,1009"
"160,9500";"2,6824";"12,1258";"0,1013"
"161,0000";"2,6834";"12,1310";"0,1011"
"161,0500";"2,6844";"12,1438";"0,1012"
"161,1000";"2,6850";"12,1475";"0,1012"
"161,1500";"2,6857";"12,1444";"0,1012"
"161,2000";"2,6867";"12,1481";"0,1012"
"161,2500";"2,6877";"12,1618";"0,1012"
"161,3000";"2,6885";"12,1690";"0,1015"
"161,3500";"2,6892";"12,1671";"0,1013"
"161,4000";"2,6900";"12,1669";"0,1016"
"161,4500";"2,6911";"12,1775";"0,1015"
"161,5000";"2,6919";"12,1855";"0,1017"
"161,5500";"2,6925";"12,1842";"0,1017"
"161,6000";"2,6933";"12,1835";"0,1015"
"161,6500";"2,6944";"12,1930";"0,1018"
"161,7000";"2,6953";"12,2048";"0,1017"
"161,7500";"2,6959";"12,2045";"0,1019"
"161,8000";"2,6967";"12,2035";"0,1017"
"161,8500";"2,6977";"12,2109";"0,1017"
"161,9000";"2,6986";"12,2222";"0,1019"
"161,9500";"2,6992";"12,2231";"0,1019"
"162,0000";"2,6999";"12,2201";"0,1018"
"162,0500";"2,7009";"12,2231";"0,1019"
"162,1000";"2,7019";"12,2353";"0,1023"
"162,1500";"2,7026";"12,2405";"0,1019"
"162,2000";"2,7033";"12,2391";"0,1021"
"162,2500";"2,7042";"12,2413";"0,1019"
"162,3000";"2,7052";"12,2525";"0,1024"
"162,3500";"2,7059";"12,2601";"0,1022"
"162,4000";"2,7066";"12,2580";"0,1024"
"162,4500";"2,7074";"12,2582";"0,1022"
"162,5000";"2,7085";"12,2672";"0,1023"
"162,5500";"2,7093";"12,2775";"0,1025"
"162,6000";"2,7099";"12,2770";"0,1026"
"162,6500";"2,7108";"12,2763";"0,1026"
"162,7000";"2,7118";"12,2843";"0,1022"
"162,7500";"2,7127";"12,2956";"0,1027"
"162,8000";"2,7134";"12,2968";"0,1027"
"162,8500";"2,7141";"12,2956";"0,1028"
"162,9000";"2,7151";"12,3014";"0,1026"
"162,9500";"2,7160";"12,3133";"0,1027"
"163,0000";"2,7167";"12,3163";"0,1027"
"163,0500";"2,7174";"12,3145";"0,1028"
"163,1000";"2,7184";"12,3181";"0,1029"
"163,1500";"2,7194";"12,3310";"0,1028"
"163,2000";"2,7201";"12,3369";"0,1031"
"163,2500";"2,7208";"12,3334";"0,1028"
"163,3000";"2,7217";"12,3343";"0,1030"
"163,3500";"2,7227";"12,3461";"0,1030"
"163,4000";"2,7235";"12,3543";"0,1031"
"163,4500";"2,7242";"12,3528";"0,1030"
"163,5000";"2,7250";"12,3529";"0,1031"
"163,5500";"2,7260";"12,3619";"0,1033"
"163,6000";"2,7269";"12,3725";"0,1034"
"163,6500";"2,7275";"12,3719";"0,1034"
"163,7000";"2,7283";"12,3708";"0,1035"
"163,7500";"2,7293";"12,3784";"0,1036"
"163,8000";"2,7302";"12,3898";"0,1034"
"163,8500";"2,7309";"12,3898";"0,1033"
"163,9000";"2,7316";"12,3869";"0,1036"
"163,9500";"2,7325";"12,3909";"0,1033"
"164,0000";"2,7335";"12,4034";"0,1039"
"164,0500";"2,7342";"12,4087";"0,1035"
"164,1000";"2,7350";"12,4069";"0,1037"
"164,1500";"2,7359";"12,4098";"0,1035"
"164,2000";"2,7368";"12,4204";"0,1037"
"164,2500";"2,7376";"12,4268";"0,1038"
"164,3000";"2,7382";"12,4249";"0,1037"
"164,3500";"2,7391";"12,4246";"0,1040"
"164,4000";"2,7401";"12,4345";"0,1037"
"164,4500";"2,7410";"12,4459";"0,1042"
"164,5000";"2,7416";"12,4452";"0,1040"
"164,5500";"2,7424";"12,4446";"0,1039"
"164,6000";"2,7435";"12,4526";"0,1041"
"164,6500";"2,7443";"12,4631";"0,1042"
"164,7000";"2,7450";"12,4644";"0,1042"
"164,7500";"2,7457";"12,4623";"0,1042"
"164,8000";"2,7467";"12,4677";"0,1042"
"164,8500";"2,7477";"12,4799";"0,1042"
"164,9000";"2,7484";"12,4840";"0,1043"
"164,9500";"2,7491";"12,4828";"0,1041"
"165,0000";"2,7501";"12,4866";"0,1044"
"165,0500";"2,7511";"12,4992";"0,1044"
"165,1000";"2,7518";"12,5051";"0,1046"
"165,1500";"2,7525";"12,5017";"0,1044"
"165,2000";"2,7534";"12,5026";"0,1045"
"165,2500";"2,7544";"12,5136";"0,1047"
"165,3000";"2,7551";"12,5214";"0,1044"
"165,3500";"2,7559";"12,5193";"0,1048"
"165,4000";"2,7566";"12,5196";"0,1045"
"165,4500";"2,7577";"12,5287";"0,1047"
"165,5000";"2,7585";"12,5387";"0,1047"
"165,5500";"2,7592";"12,5385";"0,1047"
"165,6000";"2,7599";"12,5378";"0,1048"
"165,6500";"2,7610";"12,5442";"0,1048"
"165,7000";"2,7619";"12,5566";"0,1051"
"165,7500";"2,7625";"12,5578";"0,1049"
"165,8000";"2,7632";"12,5544";"0,1053"
"165,8500";"2,7642";"12,5582";"0,1049"
"165,9000";"2,7652";"12,5711";"0,1051"
"165,9500";"2,7659";"12,5772";"0,1051"
"166,0000";"2,7666";"12,5752";"0,1050"
"166,0500";"2,7675";"12,5766";"0,1052"
"166,1000";"2,7685";"12,5884";"0,1050"
"166,1500";"2,7692";"12,5960";"0,1054"
"166,2000";"2,7699";"12,5940";"0,1052"
"166,2500";"2,7707";"12,5947";"0,1053"
"166,3000";"2,7718";"12,6044";"0,1054"
"166,3500";"2,7726";"12,6142";"0,1055"
"166,4000";"2,7733";"12,6139";"0,1055"
"166,4500";"2,7741";"12,6116";"0,1054"
"166,5000";"2,7751";"12,6196";"0,1054"
"166,5500";"2,7760";"12,6308";"0,1056"
"166,6000";"2,7766";"12,6321";"0,1058"
"166,6500";"2,7774";"12,6301";"0,1056"
"166,7000";"2,7784";"12,6358";"0,1056"
"166,7500";"2,7794";"12,6493";"0,1057"
"166,8000";"2,7801";"12,6520";"0,1062"
"166,8500";"2,7808";"12,6502";"0,1058"
"166,9000";"2,7818";"12,6547";"0,1058"
"166,9500";"2,7827";"12,6673";"0,1060"
"167,0000";"2,7835";"12,6717";"0,1058"
"167,0500";"2,7841";"12,6678";"0,1061"
"167,1000";"2,7851";"12,6709";"0,1058"
"167,1500";"2,7861";"12,6833";"0,1064"
"167,2000";"2,7868";"12,6901";"0,1060"
"167,2500";"2,7875";"12,6885";"0,1062"
"167,3000";"2,7884";"12,6886";"0,1062"
"167,3500";"2,7894";"12,6995";"0,1064"
"167,4000";"2,7902";"12,7090";"0,1062"
"167,4500";"2,7909";"12,7073";"0,1063"
"167,5000";"2,7916";"12,7063";"0,1065"
"167,5500";"2,7927";"12,7141";"0,1062"
"167,6000";"2,7935";"12,7249";"0,1065"
"167,6500";"2,7942";"12,7245";"0,1063"
"167,7000";"2,7949";"12,7216";"0,1065"
"167,7500";"2,7959";"12,7259";"0,1064"
"167,8000";"2,7969";"12,7400";"0,1065"
"167,8500";"2,7976";"12,7451";"0,1067"
"167,9000";"2,7983";"12,7423";"0,1066"
"167,9500";"2,7991";"12,7450";"0,1068"
"168,0000";"2,8002";"12,7573";"0,1068"
"168,0500";"2,8009";"12,7633";"0,1069"
"168,1000";"2,8016";"12,7612";"0,1068"
"168,1500";"2,8024";"12,7622";"0,1069"
"168,2000";"2,8035";"12,7736";"0,1068"
"168,2500";"2,8043";"12,7826";"0,1070"
"168,3000";"2,8050";"12,7817";"0,1069"
"168,3500";"2,8058";"12,7807";"0,1071"
"168,4000";"2,8068";"12,7907";"0,1071"
"168,4500";"2,8077";"12,8025";"0,1071"
"168,5000";"2,8083";"12,8010";"0,1072"
"168,5500";"2,8091";"12,7990";"0,1070"
"168,6000";"2,8101";"12,8063";"0,1073"
"168,6500";"2,8111";"12,8192";"0,1072"
"168,7000";"2,8117";"12,8209";"0,1073"
"168,7500";"2,8125";"12,8186";"0,1072"
"168,8000";"2,8135";"12,8246";"0,1074"
"168,8500";"2,8144";"12,8361";"0,1075"
"168,9000";"2,8151";"12,8389";"0,1075"
"168,9500";"2,8158";"12,8364";"0,1077"
"169,0000";"2,8168";"12,8392";"0,1074"
"169,0500";"2,8177";"12,8519";"0,1079"
"169,1000";"2,8185";"12,8576";"0,1076"
"169,1500";"2,8191";"12,8553";"0,1077"
"169,2000";"2,8200";"12,8565";"0,1076"
"169,2500";"2,8211";"12,8688";"0,1076"
"169,3000";"2,8219";"12,8773";"0,1079"
"169,3500";"2,8225";"12,8742";"0,1076"
"169,4000";"2,8233";"12,8736";"0,1080"
"169,4500";"2,8244";"12,8836";"0,1077"
"169,5000";"2,8252";"12,8926";"0,1082"
"169,5500";"2,8258";"12,8911";"0,1079"
"169,6000";"2,8266";"12,8894";"0,1081"
"169,6500";"2,8276";"12,8965";"0,1079"
"169,7000";"2,8285";"12,9102";"0,1081"
"169,7500";"2,8292";"12,9110";"0,1082"
"169,8000";"2,8299";"12,9082";"0,1080"
"169,8500";"2,8308";"12,9122";"0,1082"
"169,9000";"2,8319";"12,9252";"0,1082"
"169,9500";"2,8325";"12,9293";"0,1084"
"170,0000";"2,8332";"12,9268";"0,1082"
"170,0500";"2,8341";"12,9291";"0,1082"
"170,1000";"2,8352";"12,9425";"0,1085"
"170,1500";"2,8359";"12,9489";"0,1085"
"170,2000";"2,8366";"12,9468";"0,1085"
"170,2500";"2,8374";"12,9464";"0,1083"
"170,3000";"2,8385";"12,9578";"0,1089"
"170,3500";"2,8394";"12,9678";"0,1087"
"170,4000";"2,8400";"12,9664";"0,1087"
"170,4500";"2,8407";"12,9650";"0,1086"
"170,5000";"2,8418";"12,9738";"0,1087"
"170,5500";"2,8428";"12,9864";"0,1088"
"170,6000";"2,8434";"12,9873";"0,1088"
"170,6500";"2,8442";"12,9856";"0,1090"
"170,7000";"2,8452";"12,9924";"0,1087"
"170,7500";"2,8461";"13,0038";"0,1090"
"170,8000";"2,8467";"13,0042";"0,1090"
"170,8500";"2,8474";"13,0011";"0,1090"
"170,9000";"2,8484";"13,0052";"0,1089"
"170,9500";"2,8494";"13,0186";"0,1091"
"171,0000";"2,8501";"13,0242";"0,1092"
"171,0500";"2,8508";"13,0218";"0,1092"
"171,1000";"2,8517";"13,0237";"0,1092"
"171,1500";"2,8528";"13,0356";"0,1092"
"171,2000";"2,8535";"13,0434";"0,1097"
"171,2500";"2,8541";"13,0396";"0,1092"
"171,3000";"2,8550";"13,0385";"0,1094"
"171,3500";"2,8560";"13,0494";"0,1093"
"171,4000";"2,8568";"13,0582";"0,1095"
"171,4500";"2,8574";"13,0568";"0,1094"
"171,5000";"2,8583";"13,0572";"0,1093"
"171,5500";"2,8593";"13,0656";"0,1096"
"171,6000";"2,8602";"13,0780";"0,1096"
"171,6500";"2,8608";"13,0778";"0,1098"
"171,7000";"2,8615";"13,0755";"0,1096"
"171,7500";"2,8626";"13,0809";"0,1097"
"171,8000";"2,8635";"13,0935";"0,1096"
"171,8500";"2,8642";"13,0965";"0,1101"
"171,9000";"2,8649";"13,0946";"0,1098"
"171,9500";"2,8658";"13,0982";"0,1098"
"172,0000";"2,8669";"13,1101";"0,1100"
"172,0500";"2,8675";"13,1152";"0,1099"
"172,1000";"2,8682";"13,1125";"0,1101"
"172,1500";"2,8691";"13,1138";"0,1101"
"172,2000";"2,8702";"13,1258";"0,1101"
"172,2500";"2,8709";"13,1346";"0,1102"
"172,3000";"2,8716";"13,1323";"0,1102"
"172,3500";"2,8724";"13,1326";"0,1102"
"172,4000";"2,8735";"13,1427";"0,1101"
"172,4500";"2,8744";"13,1538";"0,1104"
"172,5000";"2,8750";"13,1538";"0,1102"
"172,5500";"2,8758";"13,1524";"0,1103"
"172,6000";"2,8768";"13,1598";"0,1104"
"172,6500";"2,8778";"13,1707";"0,1105"
"172,7000";"2,8784";"13,1713";"0,1105"
"172,7500";"2,8791";"13,1694";"0,1105"
"172,8000";"2,8801";"13,1750";"0,1105"
"172,8500";"2,8811";"13,1882";"0,1104"
"172,9000";"2,8818";"13,1911";"0,1107"
"172,9500";"2,8825";"13,1880";"0,1102"
"173,0000";"2,8834";"13,1914";"0,1108"
"173,0500";"2,8844";"13,2033";"0,1107"
"173,1000";"2,8851";"13,2086";"0,1107"
"173,1500";"2,8858";"13,2057";"0,1108"
"173,2000";"2,8866";"13,2068";"0,1109"
"173,2500";"2,8877";"13,2159";"0,1109"
"173,3000";"2,8885";"13,2250";"0,1110"
"173,3500";"2,8891";"13,2246";"0,1110"
"173,4000";"2,8900";"13,2246";"0,1110"
"173,4500";"2,8909";"13,2337";"0,1112"
"173,5000";"2,8918";"13,2443";"0,1112"
"173,5500";"2,8924";"13,2444";"0,1110"
"173,6000";"2,8932";"13,2427";"0,1111"
"173,6500";"2,8942";"13,2496";"0,1112"
"173,7000";"2,8951";"13,2609";"0,1113"
"173,7500";"2,8959";"13,2647";"0,1114"
"173,8000";"2,8966";"13,2636";"0,1115"
"173,8500";"2,8976";"13,2673";"0,1111"
"173,9000";"2,8985";"13,2799";"0,1116"
"173,9500";"2,8992";"13,2834";"0,1113"
"174,0000";"2,8999";"13,2818";"0,1113"
"174,0500";"2,9008";"13,2842";"0,1118"
"174,1000";"2,9019";"13,2955";"0,1116"
"174,1500";"2,9026";"13,3026";"0,1117"
"174,2000";"2,9033";"13,3013";"0,1115"
"174,2500";"2,9041";"13,3020";"0,1117"
"174,3000";"2,9052";"13,3126";"0,1117"
"174,3500";"2,9060";"13,3232";"0,1121"
"174,4000";"2,9067";"13,3225";"0,1118"
"174,4500";"2,9075";"13,3202";"0,1118"
"174,5000";"2,9085";"13,3283";"0,1121"
"174,5500";"2,9094";"13,3395";"0,1120"
"174,6000";"2,9100";"13,3401";"0,1121"
"174,6500";"2,9108";"13,3389";"0,1120"
"174,7000";"2,9118";"13,3454";"0,1119"
"174,7500";"2,9128";"13,3580";"0,1121"
"174,8000";"2,9134";"13,3605";"0,1123"
"174,8500";"2,9142";"13,3581";"0,1121"
"174,9000";"2,9151";"13,3621";"0,1122"
"174,9500";"2,9161";"13,3747";"0,1121"
"175,0000";"2,9168";"13,3789";"0,1123"
"175,0500";"2,9174";"13,3750";"0,1123"
"175,1000";"2,9183";"13,3753";"0,1121"
"175,1500";"2,9193";"13,3858";"0,1124"
"175,2000";"2,9202";"13,3960";"0,1125"
"175,2500";"2,9208";"13,3957";"0,1126"
"175,3000";"2,9216";"13,3957";"0,1125"
"175,3500";"2,9226";"13,4039";"0,1126"
"175,4000";"2,9235";"13,4141";"0,1128"
"175,4500";"2,9241";"13,4145";"0,1125"
"175,5000";"2,9249";"13,4132";"0,1128"
"175,5500";"2,9258";"13,4183";"0,1127"
"175,6000";"2,9268";"13,4316";"0,1129"
"175,6500";"2,9275";"13,4354";"0,1128"
"175,7000";"2,9282";"13,4327";"0,1129"
"175,7500";"2,9292";"13,4369";"0,1129"
"175,8000";"2,9302";"13,4491";"0,1129"
"175,8500";"2,9309";"13,4539";"0,1130"
"175,9000";"2,9316";"13,4519";"0,1129"
"175,9500";"2,9325";"13,4546";"0,1130"
"176,0000";"2,9335";"13,4660";"0,1128"
"176,0500";"2,9343";"13,4738";"0,1134"
"176,1000";"2,9350";"13,4730";"0,1131"
"176,1500";"2,9359";"13,4738";"0,1131"
"176,2000";"2,9369";"13,4848";"0,1131"
"176,2500";"2,9377";"13,4936";"0,1133"
"176,3000";"2,9384";"13,4925";"0,1134"
"176,3500";"2,9391";"13,4904";"0,1133"
"176,4000";"2,9402";"13,4983";"0,1136"
"176,4500";"2,9410";"13,5097";"0,1134"
"176,5000";"2,9417";"13,5107";"0,1134"
"176,5500";"2,9425";"13,5099";"0,1134"
"176,6000";"2,9435";"13,5165";"0,1135"
"176,6500";"2,9444";"13,5282";"0,1139"
"176,7000";"2,9451";"13,5303";"0,1135"
"176,7500";"2,9458";"13,5281";"0,1138"
"176,8000";"2,9467";"13,5310";"0,1134"
"176,8500";"2,9477";"13,5429";"0,1140"
"176,9000";"2,9484";"13,5483";"0,1137"
"176,9500";"2,9491";"13,5459";"0,1139"
"177,0000";"2,9499";"13,5461";"0,1138"
"177,0500";"2,9510";"13,5582";"0,1139"
"177,1000";"2,9518";"13,5677";"0,1140"
"177,1500";"2,9525";"13,5666";"0,1139"
"177,2000";"2,9533";"13,5658";"0,1140"
"177,2500";"2,9543";"13,5739";"0,1138"
"177,3000";"2,9551";"13,5842";"0,1142"
"177,3500";"2,9558";"13,5843";"0,1140"
"177,4000";"2,9565";"13,5824";"0,1142"
"177,4500";"2,9575";"13,5890";"0,1142"
"177,5000";"2,9585";"13,6025";"0,1143"
"177,5500";"2,9591";"13,6056";"0,1144"
"177,6000";"2,9599";"13,6027";"0,1144"
"177,6500";"2,9608";"13,6062";"0,1144"
"177,7000";"2,9618";"13,6196";"0,1143"
"177,7500";"2,9625";"13,6242";"0,1148"
"177,8000";"2,9632";"13,6221";"0,1143"
"177,8500";"2,9641";"13,6240";"0,1144"
"177,9000";"2,9652";"13,6356";"0,1147"
"177,9500";"2,9660";"13,6444";"0,1145"
"178,0000";"2,9666";"13,6434";"0,1148"
"178,0500";"2,9675";"13,6452";"0,1146"
"178,1000";"2,9686";"13,6568";"0,1149"
"178,1500";"2,9694";"13,6649";"0,1148"
"178,2000";"2,9700";"13,6631";"0,1149"
"178,2500";"2,9708";"13,6624";"0,1148"
"178,3000";"2,9719";"13,6706";"0,1151"
"178,3500";"2,9727";"13,6814";"0,1152"
"178,4000";"2,9734";"13,6821";"0,1150"
"178,4500";"2,9741";"13,6803";"0,1149"
"178,5000";"2,9752";"13,6871";"0,1148"
"178,5500";"2,9760";"13,6990";"0,1153"
"178,6000";"2,9767";"13,7006";"0,1152"
"178,6500";"2,9774";"13,6979";"0,1150"
"178,7000";"2,9784";"13,7019";"0,1153"
"178,7500";"2,9794";"13,7155";"0,1153"
"178,8000";"2,9801";"13,7195";"0,1154"
"178,8500";"2,9807";"13,7175";"0,1152"
"178,9000";"2,9816";"13,7183";"0,1154"
"178,9500";"2,9827";"13,7302";"0,1155"
"179,0000";"2,9834";"13,7388";"0,1157"
"179,0500";"2,9841";"13,7367";"0,1154"
"179,1000";"2,9849";"13,7365";"0,1156"
"179,1500";"2,9860";"13,7464";"0,1155"
"179,2000";"2,9868";"13,7572";"0,1156"
"179,2500";"2,9875";"13,7559";"0,1159"
"179,3000";"2,9882";"13,7552";"0,1156"
"179,3500";"2,9893";"13,7641";"0,1160"
"179,4000";"2,9902";"13,7778";"0,1159"
"179,4500";"2,9908";"13,7778";"0,1160"
"179,5000";"2,9916";"13,7755";"0,1157"
"179,5500";"2,9926";"13,7797";"0,1159"
"179,6000";"2,9935";"13,7927";"0,1161"
"179,6500";"2,9942";"13,7957";"0,1160"
"179,7000";"2,9949";"13,7925";"0,1160"
"179,7500";"2,9958";"13,7960";"0,1161"
"179,8000";"2,9969";"13,8097";"0,1162"
"179,8500";"2,9977";"13,8171";"0,1160"
"179,9000";"2,9983";"13,8153";"0,1163"
"179,9500";"2,9993";"13,8176";"0,1163"
"180,0000";"3,0003";"13,8290";"0,1163"
"180,0500";"3,0010";"13,8352";"0,1166"
"180,1000";"3,0016";"13,8326";"0,1164"
"180,1500";"3,0025";"13,8324";"0,1164"
"180,2000";"3,0035";"13,8415";"0,1163"
"180,2500";"3,0044";"13,8524";"0,1169"
"180,3000";"3,0050";"13,8525";"0,1165"
"180,3500";"3,0058";"13,8513";"0,1168"
"180,4000";"3,0069";"13,8600";"0,1167"
"180,4500";"3,0077";"13,8718";"0,1165"
"180,5000";"3,0084";"13,8710";"0,1168"
"180,5500";"3,0091";"13,8687";"0,1167"
"180,6000";"3,0101";"13,8735";"0,1170"
"180,6500";"3,0110";"13,8867";"0,1167"
"180,7000";"3,0117";"13,8883";"0,1168"
"180,7500";"3,0124";"13,8858";"0,1168"
"180,8000";"3,0133";"13,8892";"0,1169"
"180,8500";"3,0144";"13,9014";"0,1169"
"180,9000";"3,0151";"13,9080";"0,1170"
"180,9500";"3,0157";"13,9044";"0,1171"
"181,0000";"3,0166";"13,9044";"0,1168"
"181,0500";"3,0177";"13,9161";"0,1174"
"181,1000";"3,0184";"13,9249";"0,1173"
"181,1500";"3,0191";"13,9217";"0,1170"
"181,2000";"3,0199";"13,9228";"0,1171"
"181,2500";"3,0210";"13,9324";"0,1172"
"181,3000";"3,0218";"13,9451";"0,1173"
"181,3500";"3,0225";"13,9442";"0,1173"
"181,4000";"3,0232";"13,9420";"0,1174"
"181,4500";"3,0243";"13,9489";"0,1174"
"181,5000";"3,0252";"13,9615";"0,1177"
"181,5500";"3,0259";"13,9626";"0,1173"
"181,6000";"3,0266";"13,9597";"0,1177"
"181,6500";"3,0276";"13,9642";"0,1175"
"181,7000";"3,0286";"13,9791";"0,1179"
"181,7500";"3,0293";"13,9826";"0,1177"
"181,8000";"3,0300";"13,9804";"0,1177"
"181,8500";"3,0309";"13,9834";"0,1178"
"181,9000";"3,0319";"13,9956";"0,1178"
"181,9500";"3,0327";"14,0016";"0,1179"
"182,0000";"3,0333";"13,9983";"0,1176"
"182,0500";"3,0342";"13,9991";"0,1178"
"182,1000";"3,0352";"14,0098";"0,1179"
"182,1500";"3,0361";"14,0202";"0,1179"
"182,2000";"3,0367";"14,0188";"0,1181"
"182,2500";"3,0375";"14,0171";"0,1180"
"182,3000";"3,0385";"14,0262";"0,1182"
"182,3500";"3,0394";"14,0377";"0,1181"
"182,4000";"3,0400";"14,0374";"0,1182"
"182,4500";"3,0408";"14,0350";"0,1182"
"182,5000";"3,0418";"14,0417";"0,1183"
"182,5500";"3,0427";"14,0536";"0,1185"
"182,6000";"3,0434";"14,0561";"0,1183"
"182,6500";"3,0441";"14,0537";"0,1185"
"182,7000";"3,0451";"14,0582";"0,1183"
"182,7500";"3,0460";"14,0710";"0,1186"
"182,8000";"3,0467";"14,0747";"0,1185"
"182,8500";"3,0474";"14,0715";"0,1187"
"182,9000";"3,0483";"14,0726";"0,1185"
"182,9500";"3,0493";"14,0846";"0,1186"
"183,0000";"3,0501";"14,0930";"0,1188"
"183,0500";"3,0507";"14,0918";"0,1185"
"183,1000";"3,0516";"14,0929";"0,1190"
"183,1500";"3,0527";"14,1040";"0,1185"
"183,2000";"3,0535";"14,1138";"0,1193"
"183,2500";"3,0541";"14,1125";"0,1187"
"183,3000";"3,0549";"14,1109";"0,1188"
"183,3500";"3,0560";"14,1183";"0,1189"
"183,4000";"3,0568";"14,1307";"0,1191"
"183,4500";"3,0575";"14,1311";"0,1191"
"183,5000";"3,0582";"14,1297";"0,1190"
"183,5500";"3,0593";"14,1371";"0,1192"
"183,6000";"3,0603";"14,1507";"0,1191"
"183,6500";"3,0609";"14,1536";"0,1194"
"183,7000";"3,0617";"14,1514";"0,1191"
"183,7500";"3,0626";"14,1557";"0,1193"
"183,8000";"3,0636";"14,1688";"0,1195"
"183,8500";"3,0643";"14,1725";"0,1194"
"183,9000";"3,0650";"14,1703";"0,1192"
"183,9500";"3,0659";"14,1722";"0,1192"
"184,0000";"3,0669";"14,1845";"0,1195"
"184,0500";"3,0677";"14,1915";"0,1195"
"184,1000";"3,0683";"14,1889";"0,1195"
"184,1500";"3,0692";"14,1890";"0,1194"
"184,2000";"3,0702";"14,1993";"0,1199"
"184,2500";"3,0710";"14,2093";"0,1198"
"184,3000";"3,0716";"14,2085";"0,1196"
"184,3500";"3,0724";"14,2069";"0,1198"
"184,4000";"3,0734";"14,2138";"0,1197"
"184,4500";"3,0743";"14,2259";"0,1199"
"184,5000";"3,0750";"14,2291";"0,1199"
"184,5500";"3,0758";"14,2276";"0,1199"
"184,6000";"3,0768";"14,2324";"0,1199"
"184,6500";"3,0777";"14,2442";"0,1201"
"184,7000";"3,0784";"14,2471";"0,1200"
"184,7500";"3,0791";"14,2452";"0,1201"
"184,8000";"3,0800";"14,2476";"0,1201"
"184,8500";"3,0810";"14,2599";"0,1199"
"184,9000";"3,0818";"14,2679";"0,1204"
"184,9500";"3,0824";"14,2670";"0,1202"
"185,0000";"3,0833";"14,2681";"0,1203"
"185,0500";"3,0844";"14,2783";"0,1201"
"185,1000";"3,0851";"14,2865";"0,1204"
"185,1500";"3,0857";"14,2856";"0,1204"
"185,2000";"3,0866";"14,2851";"0,1203"
"185,2500";"3,0876";"14,2943";"0,1204"
